y_latitude,x_longitude,cluster_label
48.979768868,1.9076910206,0
48.814018288,2.3381354096,1
48.9444191048842,2.21351239699567,1
48.796025854,2.3014617575,1
48.74962792,2.3056195451,1
48.90143931,2.2413108492,1
48.848977895,2.389044526,1
48.629474628,2.451464535,1
48.861437241,2.3577389833,1
48.87397908,2.3605237893,1
48.886623857,2.3842348677,1
48.615014233,2.303388363,1
48.88869383,2.3333008414,1
48.87367995,2.3555579515,1
48.868006149,2.3731946996,1
48.869966315,2.3081438938,1
48.870705405,2.3440544128,1
48.916305256,2.5318603003,1
48.845072316,2.5760981104,1
48.896079709,2.4807237177,1
48.929629677,2.5444912553,1
48.771201314,2.3310380381,1
48.849227498,2.4174504627,1
48.88505424,2.2138698346,1
48.506271645,3.1469876422,-1
48.877671476,2.393141143,1
48.855843187,2.4005323693,1
48.624029149,2.5911867354,2
48.865928112,2.2866117894,1
48.702661225,2.3636073395,1
48.886326386,2.3474278327,1
48.871186926,2.3056623904,1
48.935720608,2.5815037913,1
48.893122208,2.4608951019,1
48.753285621,2.4547578615,1
48.870902765,2.4355134316,1
48.944979172,2.5654310892,1
48.747667704,2.5102919292,1
49.04274305,2.1068996151,1
49.0346656644824,2.34310868217514,3
48.875903733,2.4001501384,1
48.8870449,2.3858418099,1
48.873770109,2.3198389387,1
48.873770109,2.3198389387,1
48.9459970325091,2.49134399943836,1
48.873770109,2.3198389387,1
48.873770109,2.3198389387,1
48.9058372503968,2.39415556741487,1
48.873770109,2.3198389387,1
48.872959546,2.3178971859,1
48.873770109,2.3198389387,1
48.872959546,2.3178971859,1
48.872959546,2.3178971859,1
48.872959546,2.3178971859,1
48.817276227,2.3818914741,1
48.848677388,2.3929072684,1
48.872959546,2.3178971859,1
48.872959546,2.3178971859,1
48.872959546,2.3178971859,1
48.872959546,2.3178971859,1
48.872959546,2.3178971859,1
48.837997264,2.2934436606,1
48.872959546,2.3178971859,1
49.157721204,2.3241349874,4
48.869254487,2.4467272616,1
48.632107035,2.4117723782,1
48.855439333,2.276848122,1
49.063478047,2.0459743139,1
48.870486618,2.3081961502,1
48.8892869644297,2.24074996654192,1
48.797586872,2.1351497318,1
48.844196908,2.2933405336,1
48.927356363,2.3944371231,1
48.838568713,2.3195652957,1
48.886623857,2.3842348677,1
48.710531077,2.498244936,1
48.8841609637283,2.28178801444717,1
48.944828788,2.1409095381,1
48.807201535,2.1314118107,1
48.946971248,2.1504191931,1
48.943792931,2.1398003158,1
48.803516491,2.1338722826,1
48.877632456,2.394653147,1
48.872151733,2.3049326823,1
48.871539445,2.3533585389,1
48.865345773,2.2923516186,1
48.8802356189587,2.47870386321181,1
48.9536795824112,2.30909341458246,1
48.753237765,1.830917175,-1
49.04416031,2.1111540099,1
48.930275383,2.218103528,1
49.0403269661107,2.07702769481696,1
48.86176368,2.1501403456,1
48.871893325,2.3559421569,1
48.820830945,2.3124105043,1
48.915821592,2.5212041193,1
48.828319456,2.323051434,1
48.902979928,2.2741328635,1
48.8520028234952,2.20348025480264,1
48.7920235164387,2.46291597490676,1
48.850413608,2.3775604334,1
48.956953109,2.8905427037,5
48.931076334,2.3174116275,1
48.956953109,2.8905427037,5
48.7957618387451,1.96999726824558,6
48.977293399,2.1782008796,1
48.880323159,2.2982617649,1
48.906820741,2.2557699858,1
48.871688486,2.3061114666,1
48.9548870015589,2.49835485361742,1
48.774846031,2.2386086314,1
48.946126031,2.6580688594,7
48.963129193,2.2438236452,1
48.857891415,2.369464652,1
48.846505441,2.242749716,1
48.9732100098241,1.69580750697363,8
48.998620108196,2.14329385618238,1
48.90283055,2.2524787118,1
48.608148847,2.474649915,1
48.914941832,2.307496192,1
48.847316498,2.2863338924,1
48.855648125,2.3277417369,1
48.840949214,2.2617574478,1
48.862723896,2.3647580295,1
48.857282551,2.3173418948,1
48.860993034,2.3830520901,1
48.947767026,2.3504675348,1
48.862210662,2.3675299688,1
48.875752304,2.3689471072,1
48.819310866,2.4209253534,1
48.582652416,2.6334869658,-1
48.775490406,2.4719796178,1
48.938059772,2.6069206724,1
48.814731561,2.5205526148,1
48.891052306,2.4122613699,1
48.946480515,2.5830358643,1
48.866833855085,2.48579388635728,1
48.7837123502967,2.44504021778044,1
48.78182877186,2.39514398295904,1
48.630115918,2.0855489669,19
48.69935518,3.3490467828,-1
48.801004881,2.2638354109,1
48.861054418,2.3084108149,1
48.879314582,2.3196901701,1
48.90785371,2.3037220814,1
48.939917696855,2.34708041295017,1
48.8798315700239,2.3522570601998,1
48.841661519,2.3239858902,1
48.852765614,2.3314518998,1
48.478548778,3.1348816207,9
48.798609089,2.6102803209,1
48.9069820283457,2.32345297159122,1
48.8942822568816,2.37509622365523,1
48.8635748865379,2.36921865899105,1
48.8190756084219,2.40850841704658,1
48.8148090765509,2.43227988687376,1
48.838143964,2.4048701236,1
48.782783276,2.5918892614,1
48.850137449,2.4288451677,1
48.576259595,1.9880223415,-1
48.805779056,1.7553788154,165
48.874217946,2.2356197494,1
48.844908046,2.2843400898,1
48.861922989,2.3655133937,1
48.8688042845703,2.33381169839656,1
48.837984264,2.4985453826,1
48.929013536,2.9064269645,5
48.9228692891509,2.38260095399552,1
48.716816854,3.0303073628,-1
48.948924908,2.5080342643,1
48.762158887,2.3272643356,1
48.409497703,2.7870780965,10
48.795809553,2.2916068375,1
48.788530275,2.3010146537,1
48.95584709,1.8152304478,11
48.833599085,2.5810809896,1
48.83469257,2.7118825097,12
48.873951128,2.3377673167,1
48.885917919,2.3008747798,1
48.914301728,2.2807294074,1
49.030290839,2.4783354223,13
48.414225632,3.241185856,14
48.7702653459288,2.46015865960805,1
48.7724679145692,2.45676673390368,1
48.904686832,2.326906521,1
48.974192434,2.8726589141,15
48.9437559706698,2.52394494217763,1
48.842392269,2.218793079,1
48.869887241,2.3703909807,1
48.817226114,2.3035676356,1
48.881157745,2.2143907767,1
48.877005901,2.6399821521,1
48.876138587,2.4566821571,1
48.863708541,2.4174979075,1
48.890480037,2.217506559,1
48.804110117,2.3212089269,1
48.835693482,2.3214747513,1
48.854579701,2.4207285642,1
48.945921547,2.1680828844,1
48.788429386,2.361580529,1
48.9242936264785,2.25608233265169,1
48.752526414,1.6744928016,-1
48.921832771,2.2761396999,1
48.8963399671737,2.25489409389647,1
48.948589553,2.1739051574,1
48.7733421001564,1.97434464227593,6
48.854160376,2.3762259978,1
48.863381129,2.3756427328,1
48.633628314,2.4123578397,1
48.7664699787702,2.25661295966147,1
48.632466963,2.1019326491,19
48.45148636,2.1883755896,16
48.695452486,2.1298923031,1
48.752364437,2.2137924933,1
48.71321578,2.40270697,1
48.834128814,1.9393353085,17
48.998724598,1.6781826924,8
48.992517228,1.7366422744,18
48.818332617,2.4648194291,1
48.755791886,2.4819357473,1
48.870955224,2.3549400016,1
48.950374808,2.9085916489,5
48.401031564,2.7969952561,10
48.502536637,3.3866663161,-1
48.602576738199,2.48071288113683,1
48.681318333,2.3778317245,1
48.874926017,2.332103028,1
48.871301289,2.3102297682,1
48.9539082379232,2.29417432191182,1
48.903140412,2.2818384073,1
48.886219851,2.3817508886,1
48.880323159,2.2982617649,1
48.927033509,2.495899348,1
48.752294954,2.3968218396,1
48.852932968,2.521318635,1
48.627424901,2.0935295923,19
48.398029551,2.7883439491,-1
48.589781625,2.4712250657,1
48.68764454,2.3526767168,1
48.683980505,2.5306750615,1
48.9804092398806,2.45034913603811,1
48.840281138,2.2645573474,1
48.811412278,2.5010640841,1
48.915598775,2.3752003473,1
48.538602409,2.6592860747,20
48.880860385,2.2568827717,1
48.845285875,2.2423204869,1
48.897184233,2.2432442819,1
48.642600975,2.3460265164,1
48.589226894,2.2462013118,1
48.691791734,2.4912472309,1
48.684831823236,2.41310791637265,1
48.621992281,2.1263430635,21
48.875538564,2.350077021,1
48.9251489028362,2.5199716645214,1
48.826952021,3.0357713339,374
48.902557537472,2.34369724971113,1
48.920214778,2.5181056813,1
48.7928798590289,2.61360560603072,1
48.864966458,2.2739186634,1
48.873103,2.3623546332,1
48.808137152,2.1568191476,1
48.601661925,2.4254389164,1
48.469317353,2.6232349357,-1
48.856520039,2.4093222432,1
48.822888897,2.226603663,1
48.692361019,2.5352872216,1
48.93391656,2.3563528107,1
48.883927368,2.3132493822,1
48.87185631,2.3128787428,1
49.049206617,2.0105239473,1
48.930294794,2.2102839559,1
49.001827788,2.5154496257,22
48.526302151,2.6945080945,20
48.790464126,2.3666037838,1
48.3131659308755,2.68222154193206,197
48.792775806,2.3633609614,1
48.894739239643,2.47742509639193,1
48.853352338,2.5107147217,1
48.94068676,2.2255000146,1
49.0188732395188,2.09431621776389,1
49.021737469318,2.46495010883019,13
48.862503366,2.3481651578,1
48.9793258448247,2.38130764750332,1
48.8461499433603,2.4352755971882,1
48.5799357067644,2.24012524857345,1
48.847247982,2.4194770897,1
48.917240033,2.601740045,1
48.540317156,2.6574018218,20
48.807987593,2.5215595889,1
48.8693007537639,2.44897817919777,1
49.052957756,2.6554358072,-1
48.8726031600639,2.58338474416784,1
49.040172465,2.1147128952,1
48.979535995,2.1791595914,1
48.976699947,2.4131053159,1
48.997014538,2.2180023926,1
48.988470998757,2.30403811813776,1
48.992811738,2.377962855,1
48.789686978,2.5301851247,1
48.836165321,2.3491719101,1
48.785091351,2.6078062073,1
48.399076221,2.972032306,23
48.928179111,2.4300602417,1
48.843336372,2.3047257589,1
48.889293346,2.3350197227,1
48.838696892,2.2923646362,1
