y_latitude,x_longitude,cluster_label
48.805007875,1.770416682,0
48.958663544,2.1575111,1
48.861103631,2.4675862077,2
48.763827105,2.4034452494,2
48.922159362,2.255367876,2
48.9214494151505,2.2316608903099,2
48.801766561,2.0617069608,3
48.791711609,2.4790074546,2
48.801021767,2.4758498122,2
48.882380695,2.2870187168,2
48.8555475332194,2.27704288000112,2
48.799485594,2.3127105234,2
48.803632333,2.2936967825,2
48.818348713,1.998447931,4
48.983178664,2.3491367667,2
48.872480581,2.348148004,2
48.835943515,2.2497955758,2
48.832955627,2.3198619844,2
48.922494214,2.2544342884,2
48.898960164,2.5170407103,2
48.865485224,2.7549944467,5
48.90594721,2.5063255457,2
48.854919232,2.3822558501,2
49.192917537,2.0610212369,-1
48.887363449,2.3026541497,2
48.829292652,2.3570464595,2
48.853547912,2.2735707921,2
48.530913229,2.0174465387,6
48.839490987,2.4044645298,2
48.322087056,2.8911799815,-1
48.822720979,2.3459960439,2
48.804783652,2.2663840754,2
48.855975759,2.3818671606,2
48.863749803,2.3904784003,2
48.885706133,2.3488838482,2
48.892881729,2.3425257113,2
48.8234742887842,2.3056188155419,2
48.891986427,2.3325235597,2
48.87376116,2.3478034027,2
48.884254396,2.3371254642,2
48.873652891,2.3503856327,2
48.771167045,2.1118370672,7
48.861693927,2.3568034832,2
48.867310466,2.3368871278,2
48.813991733,2.1274092534,2
48.856104604,2.329964633,2
48.853836587,2.4028395948,2
48.402047075,2.4691954996,8
48.91140345,2.5957401433,2
48.820537087,2.126757083,2
48.820537087,2.126757083,2
48.820537087,2.126757083,2
48.8913394268173,2.39920760820211,2
48.817163683,2.1323163488,2
48.622228586,2.342072139,2
48.794727519,2.4600171538,2
48.919499735,2.4913841303,2
48.4387608846372,2.80004491415451,-1
48.908860976714,2.32906803291345,2
48.853148822,2.3296984542,2
49.014344354,2.5409330296,-1
48.874289454,2.3186487264,2
48.8901854258142,2.40832962958238,2
48.797411617,2.1930781355,2
48.873393875,2.3501026916,2
48.863436444,2.3612597831,2
48.86964599,2.339314017,2
48.783054655,2.5236606475,2
48.74616006,2.4121043601,2
48.843323949,2.3169320067,2
48.671360145,2.3749900807,2
48.878952379,2.3268901984,2
48.7440569552146,2.39431696732641,2
48.893353849,2.3846571845,2
48.944308441,2.289201746,414
48.830490749,2.2630604815,2
48.894607535,2.3063549935,2
48.9056268486075,2.30549179783111,2
49.0052848441862,1.90602595053272,9
48.275218848,2.6896542289,10
48.836630355,2.4833045269,2
48.852674585,2.7969497878,5
48.847323302,2.4203579043,2
48.891963374,2.4022086531,2
48.731523736,2.4495812106,2
48.863247344,2.1839532449,2
48.848588487,2.2630746467,2
48.792484041,2.2544294777,2
48.784470274,2.2933141569,2
48.846397641,2.2182434238,2
48.84652502,2.2119418008,2
48.883122943,2.3330598921,2
48.8749331192828,2.31059205898832,2
48.813275726,1.9465151813,4
48.85919163,2.287371631,2
48.817780244,2.2568814007,2
48.857504638,2.2197412372,2
48.836249143,2.3451678603,2
48.8800769,2.3372699944,2
48.901221447,2.2644862391,2
48.8903338544852,2.40313715734005,2
48.880053966,2.2352226537,2
48.883960662,2.2780911726,2
48.897419133,2.0644226142,2
48.871022131,2.3724317649,2
48.889600056,2.3601151009,2
48.823871801,2.3234878402,2
48.825864679,2.3183934863,2
48.874028781,2.3726354939,2
48.917921576,2.2361445085,2
48.90045321,2.2510287146,2
48.883160072,2.2716762635,2
48.829511816,2.2478979015,2
48.825937199,2.3544794991,2
48.8632922520375,2.44517258876645,2
48.847131138,2.3791867525,2
48.979121897,2.3804368386,2
49.013612427,2.1355338772,11
48.948404423,2.2530837526,2
49.026069117,2.4661447176,12
