y_latitude,x_longitude,cluster_label
48.873755042,2.3514777897,0
48.871529195,2.3671059833,0
48.850987535,2.3971185959,0
48.871535568,2.368142029,0
48.859214398,2.3003903655,0
48.830406871,2.3336144583,0
48.87068449,2.2758430253,0
48.891576657,2.3209047154,0
48.842920253,2.3535306372,0
48.855330759,2.3619601865,0
48.847022377,2.3032498476,0
48.882983345,2.3495328855,0
48.893659822,2.3294210464,0
48.827026447,1.759278659,1
48.780538022,2.2296110015,0
48.930944908,2.3863981503,0
48.912018342,2.5288781656,0
48.373300993,2.8183086901,2
48.743494112,2.4036485571,0
48.861671097,2.5852863665,0
48.755146827,2.4128401441,0
48.808202142,2.4745535259,0
48.8518675,2.3780441696,0
48.890211181,2.3339810491,0
48.889071994,2.2936321687,0
48.891340933,2.3629427664,0
48.861458802,2.3206007789,0
48.765879556,2.3592123519,0
48.826343036,2.678740974,0
48.594636813,2.5821931295,3
48.89245391,2.4980907602,0
48.859672649,2.3079589156,0
48.847693014,2.352323357,0
48.884504054,2.2947217933,0
48.83759989,2.2803436972,0
48.825136225,2.3578892383,0
48.84046649,2.3491628917,0
48.823599688,2.2678219236,0
48.86095331,2.3590319354,0
48.892955607,2.3803274847,0
48.8087557205605,2.05169830812188,4
48.856489022,2.3584092068,0
48.809903315,2.1891123026,0
48.8828211678754,2.23197937975708,0
48.831130042,2.2509449997,0
48.8949174818826,2.2490317374645,0
48.877275559,2.1715192054,0
48.840300032,2.2347355908,0
48.8505328,2.2706882884,0
48.9075761440282,2.43458542899847,0
48.8534575652343,2.70471311624162,5
48.866817464,2.8130507971,6
48.970942653,2.3671706502,0
48.87676373,2.3273337952,0
48.898828443,2.336079184,0
48.865836463,2.3669529484,0
48.917393538,2.3735527002,0
48.9577943253962,2.06741722284261,7
48.884282333,2.341372902,0
48.861894408,2.3777118286,0
48.889444793,2.3583263527,0
48.871117053,2.2884354658,0
48.936812718,2.5185416103,0
48.737274016,2.2974226391,0
48.961165623,2.3405495219,0
48.86937876,2.3061530043,0
48.8442924109869,2.29163569339158,0
49.019643169,2.1507507257,8
48.8442041010317,2.65173367632997,0
48.849408709,2.787442268,9
48.847924066,2.2205330696,0
48.903317873,2.2667034009,0
48.568275704,2.3554718783,-1
48.625826426,2.409743811,0
49.071511352,1.7670319347,-1
48.871186926,2.3056623904,0
48.98442406,2.4170841213,0
48.945748149,2.2352893815,0
48.986345277,2.4276351888,0
48.9547049259799,2.2258134024214,0
49.0241463,2.3271495013,0
48.867894833,2.3616617956,0
48.869742039,2.339379054,0
48.829234657,2.2450194171,0
48.878262085,2.3446287165,0
48.890116162,2.3266395025,0
48.38829234,2.955910249,10
48.863207814,2.2775663353,0
48.8557636631744,2.43970440040578,0
48.856019315,2.3581955613,0
48.835214278,2.238025905,0
48.845687903,2.4177064156,0
48.851004106,2.3096548774,0
48.827776508,2.642784604,0
48.773481271,2.4195498998,0
48.904907134,2.1471609616,0
