y_latitude,x_longitude,cluster_label
48.704440047,2.4271485868,0
48.920562152,2.273185237,0
48.490434816,2.7632725267,-1
48.827776508,2.642784604,0
48.828460294,2.3560623227,0
48.973246777,2.3161143673,0
48.844650942,2.4315242291,0
48.791875062,2.3953133695,0
48.849963605,2.3828797306,0
48.875877327,2.3144899109,0
48.8970090209189,2.30716662822225,0
48.657306005,2.3341616366,0
48.8848966714333,2.51070361430814,0
48.866894116,2.3412928452,0
48.888320497,2.4914205751,0
48.826761755,2.2475098541,0
48.805709511,2.2407198333,0
48.877441943,2.4365001975,0
48.751770466,2.4522459221,0
48.819020425,2.2998772837,0
48.87985288,2.3377419036,0
48.965154149,2.3370137363,0
48.7283720117831,2.26531735886324,0
48.790943223,2.4640308943,0
48.857813355,2.4233473737,0
48.953880287,2.3824621754,0
48.871216739,2.3599972443,0
48.835363582,2.2946087768,0
48.866078322,2.329454386,0
48.93271008,2.2086107196,0
48.891069425,2.3828798364,0
48.906781837887,2.3178707444673,0
48.8482478366849,2.43826988442368,0
48.8433303498563,2.2567543226995,0
48.845944089,2.4061533697,0
48.6974558033831,2.45989252826827,0
48.8720403,2.3935661244,0
48.78674669,2.056972097,1
48.808063224,2.3548791074,0
48.881129644,2.2796000878,0
48.855733696,2.3815445707,0
48.800912629,2.2654478994,0
48.8351104,2.3091691986,0
48.86321708,2.4021841058,0
48.735059529,2.4480427891,0
48.821499675,3.1884498191,-1
48.8037636842931,2.25749106807987,0
48.944927977,2.0391007805,2
48.9463154285398,2.25377005157988,0
48.80037182,2.3208219045,0
48.842411493,2.2317464294,0
48.841785078,2.3954646458,0
48.842411493,2.2317464294,0
48.94795316,2.5673075558,0
48.86997277,2.3592233257,0
48.9090369598197,2.44235298710538,0
48.8536101851821,2.39323275691052,0
48.82356884,2.1906441985,0
48.414175116,2.6979044981,3
48.680377321,2.3651750905,0
48.73705714,2.2762215909,0
48.785148833,2.6109459569,4
48.865302511,2.3348311401,0
48.869966315,2.3081438938,0
48.935205919,2.5781583103,0
48.88517843,2.0652374016,0
48.7626609363032,2.28382573009689,0
48.682904103,2.3835425828,0
48.669284887,2.6972797126,5
48.965868827,2.3025831765,0
48.872738296,2.3797227346,0
48.971953688,2.3258594732,0
48.871644468,2.3044775545,0
48.766764264,2.2565103971,0
48.866577223,2.3099515209,0
48.791226785,2.1466370527,0
48.849980594,2.3862173219,0
48.808826478,2.5471293264,0
48.8407823280094,2.23956687231436,0
48.9954660531089,2.22032745338589,0
48.816145503,2.2826960997,0
48.877733342,2.3039472426,0
48.888658416,2.6892991324,-1
48.852899972,2.7867233261,6
48.9094779277942,2.38629746363072,0
48.835999112,2.254011428,0
48.815398949,2.2941257336,0
48.878773633,2.3507035434,0
48.825434233,2.3271916034,0
48.832902536,2.520160713,0
48.961486691,2.2355304336,0
48.82992731,2.2805684033,0
48.878235988,2.1698199715,0
48.924020802826,2.1847087643637,0
49.08179639,2.5026473133,7
48.937831854,2.2226106041,0
48.848258866,2.3859184543,0
48.86540609,2.2227308085,0
48.812041645,2.3983590663,0
48.810764704,2.3296522344,0
48.8504042,2.3851684548,0
48.918590169,2.5184291104,0
48.895340386,2.3405469461,0
48.8955899573357,2.23966098548627,0
48.874523204,2.3039413327,0
48.873053731,2.3165925738,0
48.843726656,2.3481669995,0
48.875805072,2.331933324,0
48.868502022,2.2829050273,0
48.873053731,2.3165925738,0
48.85030656,2.316610169,0
48.8467274895511,2.37507221083383,0
48.865426443,2.3335059247,0
48.768206323,2.3162016384,0
48.869527004,2.2986436008,0
48.8835690535954,2.27208427458522,0
48.805211866,2.2356806939,0
48.5620472600586,2.246690757437,8
48.85471514,2.4086122033,0
49.010821109,2.246866164,0
48.937755622855,2.35535113350785,0
48.8762644946628,2.41784613708519,0
48.882293808,2.3069424114,0
48.893899572,2.3218496138,0
48.867552754,2.3471452675,0
48.835060889,2.3430016346,0
48.882336882,2.3091045256,0
48.903618101,2.342336903,0
48.86975987,2.3020173178,0
49.0104452464199,1.93676445313903,9
48.824327819,1.9721320325,10
49.004254188,1.6940024692,11
48.870679561,2.5362025963,0
48.9563029089891,1.84543407259461,12
48.977405090374,2.37607200103958,0
48.882853989,2.2888287256,0
48.887786704,2.3400098309,0
48.82926535,2.2950492845,0
48.948892541,2.3565675132,0
48.9563029089891,1.84543407259461,12
48.715600907,1.8843374829,13
48.871832099,2.3273312253,0
48.873878979,2.3069903022,0
48.928657777,1.9747023858,14
48.858969371,2.3242492737,0
48.877324957,2.2924882751,0
48.86338698,2.3672020371,0
48.964876985,1.7174790529,11
48.7480184,1.9572594588,1
48.880576189,2.2789425945,0
48.93610497,1.8703829854,-1
48.853119825,2.3739870475,0
48.869966315,2.3081438938,0
48.871680913,2.3458117264,0
48.911165551,2.1209805676,0
48.870074537,2.3027710912,0
48.872544526,2.3260786476,0
48.823017477,2.3421706721,0
48.8417479342971,2.24192500062168,0
48.846069227,2.2070703051,0
48.756523006,1.8388636953,-1
48.8783383986795,2.42943853115017,0
48.866078322,2.329454386,0
48.992327516,1.7400247606,11
48.850559822394,2.3701325430668,0
48.583007395,2.2451575995,15
48.893811172,2.0774481477,0
48.794768355,2.366478558,0
48.839626344,2.2990009964,0
48.86975987,2.3020173178,0
48.856858505,2.342836359,0
48.881893159,2.3036110141,0
48.733126476683,2.29079419077254,0
48.528482132,2.6974397923,16
48.840134271,2.4050553142,0
48.834932052,2.4938950843,0
48.864588901,2.1404612484,0
48.8569704456201,2.42956771554076,0
48.836445251,2.4781012227,0
48.845584171,2.3887790804,0
48.874840762,2.3829944083,0
48.776003502,2.4173356936,0
48.998398005,1.6376998993,17
48.8909934278204,2.25675792617546,0
48.8890270974176,2.27742631661457,0
48.828876377,2.3504967934,0
48.8244626789616,2.37539629228402,0
48.895226034,2.2907915822,0
48.879672204,2.3636254635,0
48.747824566,2.3932298077,0
48.908575447,2.2205811757,0
48.835946594,2.3244033315,0
48.888991379,2.4988847054,0
48.929681564,2.3537676404,0
48.818859038,2.2776741499,0
48.729149867,2.5412912536,0
48.695607694,2.3441240609,0
48.873053731,2.3165925738,0
48.871109496,2.3933901884,0
48.892867436,2.1933969591,0
48.873099647,2.3657862546,0
48.7696929065976,2.05094338484277,1
48.880427941,2.3601046696,0
48.868003429,2.4686815085,0
48.866217067,2.3291772365,0
48.869966315,2.3081438938,0
49.075310457,2.6729655542,18
48.993277344,2.2400450953,0
48.905278313,2.587176748,0
48.826584396,2.309494672,0
48.826955835,2.3058429702,0
48.869353361,2.3289064546,0
48.808418346,2.2371056891,0
48.7824637642945,2.12116712493491,327
48.823912777,2.1260373299,0
48.895661368,2.212100996,0
48.86869922,2.3511944691,0
48.84221973,2.2346624384,0
48.8741138673748,2.48431801469745,0
48.907443146,2.2883385989,0
48.896612709,2.2975215648,0
48.908482314,1.8515794471,19
48.847347386,2.6184461019,0
48.86869922,2.3511944691,0
48.762120212,2.4099510065,0
48.55410943,2.1338533685,253
48.750714129,2.4087659875,0
48.957605831,2.1960910626,0
48.851434181,2.4710131873,0
48.822274239,1.9496088223,10
48.803537718,2.1317151859,0
48.816362063,2.3956069895,0
48.987498825,2.0037773975,20
48.86918499,2.0179854822,-1
49.0335836204949,2.472555845782,21
48.62915123,2.5583028757,22
48.8763744373154,2.25615460573195,0
48.673345935,1.9767464755,23
48.824912718,2.3713441019,0
48.851259424,2.2771991324,0
49.001066527,1.631267643,17
48.815220756,2.1221601286,0
48.841785078,2.3954646458,0
48.841542885,2.3557822825,0
48.975590028,2.380510356,0
48.848360005,2.3412423144,0
48.668522621,2.5491596355,24
48.927299141,2.1568179481,0
48.990024344,2.0568949089,25
48.731754168,2.2735184589,0
48.70556198,2.487965797,0
48.960704801,2.2405594291,0
48.877849044,2.336697045,0
48.542953093,2.6543608086,26
48.541486375,2.6581995551,26
48.889986835746,2.24764738164891,0
48.860291302,2.2728449992,0
48.860377666,2.368544505,0
48.882798156,2.285945418,0
49.037154483,2.0775310695,27
48.837760786,2.3988349744,0
48.846366622,2.3411694002,0
48.830059992,2.2808714433,0
48.903898436796,2.2720932908436,0
48.872151733,2.3049326823,0
48.612347665,2.3685496158,28
48.869588961,2.327059454,0
48.864308906,2.3590912482,0
48.867653929,2.3770459368,0
49.062425717,2.1215296432,98
48.781433288,2.2705190208,0
48.86673521,2.2882468078,0
48.705129975,2.3641253539,0
48.473575731,2.3235897351,369
48.704481258,2.4651046082,0
48.879476183,2.3033156753,0
48.727818992,2.3274235172,0
48.704704563,2.381046951,0
